ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r90,s3,t10,"In experiments, authors try single-speaker TTS and multi-speaker TTS along with speaker identification (ID), and show that the proposed approach outperforms baselines, namely, Tacotron and Char2wav.",non_actionable,other
r90,s4,t10,"Finally, they use the challenging Youtube data to train the model and show promising results.",non_actionable,other
r90,s5,t10,"3. The proposed approach outperforms baselines in several tasks, and the ability to fit to a novel speaker is nice.",non_actionable,other
r90,s6,t10,But there are some issues as well (see Cons.) Cons:,actionable,disagreement
r90,s7,t10,Some notations were not clearly described in the text even though it was in the table.,actionable,shortcoming
r90,s8,t10,"The paper says Deep Voice 2 (Arik et al., 2017a) is only prior work for multi-speaker TTS.",non_actionable,other
r90,s9,t10,"3. Why do you think your model is better than VCTK test split, and even VCTK85 is better than VCTK101?",actionable,question
r90,s0,t8,"A good paper, but it could be better for writing and baseline comparisons This paper studies the problem of text-to-speech synthesis (TTS) ""in the wild"" and proposes to use the shifting buffer memory.",actionable,suggestion
r90,s1,t8,"Specifically, an input text is transformed to phoneme encoding and then context vector is created with attention mechanism.",non_actionable,fact
r90,s2,t8,A novel speaker can be adapted just by fitting it with SGD while fixing all other components.,non_actionable,fact
r90,s3,t8,"In experiments, authors try single-speaker TTS and multi-speaker TTS along with speaker identification (ID), and show that the proposed approach outperforms baselines, namely, Tacotron and Char2wav.",non_actionable,fact
r90,s4,t8,"Finally, they use the challenging Youtube data to train the model and show promising results.",non_actionable,agreement
r90,s5,t8,"3. The proposed approach outperforms baselines in several tasks, and the ability to fit to a novel speaker is nice.",non_actionable,agreement
r90,s6,t8,But there are some issues as well (see Cons.) Cons:,actionable,shortcoming
r90,s7,t8,Some notations were not clearly described in the text even though it was in the table.,actionable,shortcoming
r90,s8,t8,"The paper says Deep Voice 2 (Arik et al., 2017a) is only prior work for multi-speaker TTS.",non_actionable,fact
r90,s9,t8,"3. Why do you think your model is better than VCTK test split, and even VCTK85 is better than VCTK101?",non_actionable,question
r97,s0,t2,A new method for weight quantization.,non_actionable,fact
r97,s1,t2,"A step in the right direction, with interesting results, but not a huge level of novelty.",non_actionable,fact
r97,s2,t2,"This paper proposes a new method to train DNNs with quantized weights, by including the quantization as a constraint in a proximal quasi-Newton algorithm, which simultaneously learns a scaling for the quantized values (possibly different for positive and negative weights).",non_actionable,fact
r97,s3,t2,"The paper is very clearly written, and the proposal is very well placed in the context of previous methods for the same purpose.",non_actionable,agreement
r97,s4,t2,The experiments are very clearly presented and solidly designed.,non_actionable,agreement
r97,s5,t2,"In fact, the paper is a somewhat simple extension of the method proposed by Hou, Yao, and Kwok (2017), which is where the novelty resides.",non_actionable,fact
r97,s6,t2,"Consequently, there is not a great degree of novelty in terms of the proposed method, and the results are only slightly better than those of previous methods.",non_actionable,shortcoming
r97,s7,t2,"Finally, in terms of analysis of the algorithm, the authors simply invoke a theorem from Hou, Yao, and Kwok (2017), which claims convergence of the proposed algorithm.",non_actionable,shortcoming
r97,s8,t2,"However, what is shown in that paper is that the sequence of loss function values converges, which does not imply that the sequence of weight estimates also converges, because of the presence of a non-convex constraint ($b_j^t \in Q^{n_l}$).",non_actionable,shortcoming
r97,s9,t2,"This may not be relevant for the practical results, but to be accurate, it can't be simply stated that the algorithm converges, without a more careful analysis.",actionable,shortcoming
r97,s0,t8,A new method for weight quantization.,non_actionable,fact
r97,s1,t8,"A step in the right direction, with interesting results, but not a huge level of novelty.",non_actionable,agreement
r97,s2,t8,"This paper proposes a new method to train DNNs with quantized weights, by including the quantization as a constraint in a proximal quasi-Newton algorithm, which simultaneously learns a scaling for the quantized values (possibly different for positive and negative weights).",non_actionable,fact
r97,s3,t8,"The paper is very clearly written, and the proposal is very well placed in the context of previous methods for the same purpose.",non_actionable,agreement
r97,s4,t8,The experiments are very clearly presented and solidly designed.,non_actionable,agreement
r97,s5,t8,"In fact, the paper is a somewhat simple extension of the method proposed by Hou, Yao, and Kwok (2017), which is where the novelty resides.",non_actionable,fact
r97,s6,t8,"Consequently, there is not a great degree of novelty in terms of the proposed method, and the results are only slightly better than those of previous methods.",actionable,shortcoming
r97,s7,t8,"Finally, in terms of analysis of the algorithm, the authors simply invoke a theorem from Hou, Yao, and Kwok (2017), which claims convergence of the proposed algorithm.",non_actionable,fact
r97,s8,t8,"However, what is shown in that paper is that the sequence of loss function values converges, which does not imply that the sequence of weight estimates also converges, because of the presence of a non-convex constraint ($b_j^t \in Q^{n_l}$).",non_actionable,fact
r97,s9,t8,"This may not be relevant for the practical results, but to be accurate, it can't be simply stated that the algorithm converges, without a more careful analysis.",actionable,shortcoming
r97,s0,t16,A new method for weight quantization.,non_actionable,fact
r97,s1,t16,"A step in the right direction, with interesting results, but not a huge level of novelty.",non_actionable,fact
r97,s2,t16,"This paper proposes a new method to train DNNs with quantized weights, by including the quantization as a constraint in a proximal quasi-Newton algorithm, which simultaneously learns a scaling for the quantized values (possibly different for positive and negative weights).",non_actionable,fact
r97,s3,t16,"The paper is very clearly written, and the proposal is very well placed in the context of previous methods for the same purpose.",non_actionable,agreement
r97,s4,t16,The experiments are very clearly presented and solidly designed.,non_actionable,agreement
r97,s5,t16,"In fact, the paper is a somewhat simple extension of the method proposed by Hou, Yao, and Kwok (2017), which is where the novelty resides.",non_actionable,fact
r97,s6,t16,"Consequently, there is not a great degree of novelty in terms of the proposed method, and the results are only slightly better than those of previous methods.",actionable,shortcoming
r97,s7,t16,"Finally, in terms of analysis of the algorithm, the authors simply invoke a theorem from Hou, Yao, and Kwok (2017), which claims convergence of the proposed algorithm.",actionable,shortcoming
r97,s8,t16,"However, what is shown in that paper is that the sequence of loss function values converges, which does not imply that the sequence of weight estimates also converges, because of the presence of a non-convex constraint ($b_j^t \in Q^{n_l}$).",actionable,shortcoming
r97,s9,t16,"This may not be relevant for the practical results, but to be accurate, it can't be simply stated that the algorithm converges, without a more careful analysis.",actionable,suggestion
r97,s0,t23,A new method for weight quantization.,non_actionable,fact
r97,s1,t23,"A step in the right direction, with interesting results, but not a huge level of novelty.",non_actionable,agreement
r97,s2,t23,"This paper proposes a new method to train DNNs with quantized weights, by including the quantization as a constraint in a proximal quasi-Newton algorithm, which simultaneously learns a scaling for the quantized values (possibly different for positive and negative weights).",non_actionable,fact
