ReviewId,SentenceId,Text,Label1,Label2
r12,s7,One thing that I can see is that the technique in the paper can be used when we do research on the neural programmer-interpreter.,non_actionable,fact
r12,s8,"During research, we have multiple executable oracles and need to produce good training data from them.",non_actionable,fact
r12,s9,The authors' technique may let us do this data-generation easily.,non_actionable,agreement
r120,s0,The model is further extended for conditional generation and demonstrated on a range of image benchmark data sets.,non_actionable,fact
r120,s1,"The core idea is to train the model on pairs of images corresponding to the same content but varying in views, using adversarial training to discriminate such examples from generated pairs.",non_actionable,fact
r120,s2,"The conditional variant is less obvious, requiring two kinds of negative images, and again the proposed approach seems technically sound.",non_actionable,fact
r120,s3,"Given the simplicity of the algorithmic choices, the potential novelty of the paper lies more in the problem formulation itself, which considers the question of separating two sets of latent variables from each other in setups where one of them (the ""view"") can vary from pair to pair in arbitrary manner and no attributes characterising the view are provided.",non_actionable,fact
r120,s4,"The generative story using three sets of latent variables, one shared, to describe a pair of objects corresponds to inter-battery factor analysis (IBFA) and is hence very closely related to canonical correlation analysis as well (Tucker ""An inter-battery method of factor analysis"", Psychometrika, 1958; Klami et al. ""Bayesian canonical correlation analysis"", JMLR, 2013).",non_actionable,fact
r120,s5,"Linear CCA naturally would not be sufficient for generative modeling and its non-linear variants (e.g. Wang et al. ""Deep variational canonical correlation analysis"", arXiv:1610.03454, 2016; Damianou et al. ""Manifold relevance determination"", ICML, 2012) would not produce visually pleasing generative samples either, but the relationship is so close that these models have even been used for analysing setups identical to yours (e.g. Li et al. ""Cross-pose face recognition by canonical correlation analysis"", arXiv:1507.08076, 2015) but with goals other than generation.",non_actionable,fact
r120,s6,"A particularly interesting question would be whether the proposed model actually is a direct GAN-based extension of IBFA, and if not then how does it differ.",actionable,question
r120,s7,"In other words, the evaluation is a bit lazy somewhat in the same sense as the writing and treatment of related work; the authors implemented the model and ran it on a collection of public data sets, but did not venture further into scientific reporting of the merits and limitations of the approach.",actionable,shortcoming
r120,s8,"Finally, Table 1 seems to have some min/max values the wrong way around.",actionable,shortcoming
r120,s9,"Revision of the review in light of the author response: The authors have adequately addressed my main remarks, and while doing so have improved both the positioning of the paper amongst relevant literature and the somewhat limited empirical comparisons.",non_actionable,agreement
r121,s0,The paper describe a method for how to train and make inference in a network using only integer values.,non_actionable,fact
r121,s1,"The idea is using quantizers with clipping (denoted in the paper with Q(x,k)) and some additional operators like shift (denoted with shift(x)) and stochastic rounding.",non_actionable,fact
r121,s2,"After introducing the idea and related work, the authors in Section 3 give details about how to perform the quantization.",non_actionable,fact
r121,s3,"Afterward, as in other techniques for quantization, they describe how to initialize the network values.",non_actionable,fact
r121,s4,"Also, they argue that batch normalization in this network is replaced with the shift-quantize operations, and what is matter in this case is (1) the relative values (“orientations”) and not the absolute values and (2) small values in errors are negligible.",non_actionable,fact
r121,s5,"Afterward, the authors conduct experiments on MNIST, SVHN, CIFAR10, and ILSVRC12 datasets, where they show promising results compared to the errors provided by previous works.",non_actionable,fact
r121,s6,"The WAGE parameters (i.e., the quantized no. of bits used) are 2-8-8-8, respectively.",non_actionable,fact
r121,s7,"For understand more the WAGE, the authors compare on CIFAR10 the test error rate with vanilla CNN and show is small loss in using their network.",non_actionable,fact
r121,s8,"For inference only, other works has more to offer but this is a promising technique for learning.",non_actionable,agreement
r121,s9,This will give the hardware community a clear vision of how such methods may be implemented both in data centers as well as on end portable devices.,non_actionable,agreement
r122,s0,"Creative and interesting The paper introduces an application of Graph Neural Networks (Li's Gated Graph Neural Nets, GGNNs, specifically) for reasoning about programs and programming.",non_actionable,agreement
r122,s1,"The core idea is to represent a program as a graph that a GGNN can take as input, and train the GGNN to make token-level predictions that depend on the semantic context.",non_actionable,fact
r122,s2,"identifying bugs in programs where the wrong variable is used, and",non_actionable,fact
r122,s3,2) predicting a variable's name by consider its semantic context.,non_actionable,fact
